,DIN,FullName,GenericName,BrandName,Dosage,DosageForm
8595,2194015,ECHINACEA ANGUSTIFOLIA ROOT XT 200 MG CA,ECHINACEA ANGUSTIFOLIA ROOT XT,Echinacea Capsules -, 200 MG CA,CAPSULE
8596,2194333,CARBAMAZEPINE 100 MG/5ML SC,CARBAMAZEPINE,Tegretol - Sus, 100 MG/5ML SC,ORAL SUSP
8597,2194341,CALCIPOTRIOL 0.005 % SA,CALCIPOTRIOL,Dovonex Solution - Top, 0.005 % SA,SOLUTION
8598,2194376,BCG LIVE 81 MG HS,BCG LIVE,Immucyst, 81 MG HS,VIAL
8599,2194511,OXYBENZONE/OCTINOXATE/OCTILSAL SPF 30 SK,OXYBENZONE/OCTINOXATE/OCTILSAL SPF,Avon Sun Seekers Moist. Sunb Lot Spf30, 30 SK,LOTION
8600,2194570,OCTINOXATE/OCTOCRYL/OCTISALATE SPF 15 AS,OCTINOXATE/OCTOCRYL/OCTISALATE SPF,Avon Oil-Free Sunscreen Spray Spf, 15 AS,SPRAY
8601,2194902,ALOE VERA  SL,ALOE VERA  SL,Aloe Vera Liquid (S#249),,LIQUID
8602,2195488,ECHINACEA  SO,ECHINACEA  SO,Super Lsn Plus Liquid Extract-0.296mg/10ml,,DROPS
8603,2195569,BARIUM SULFATE 210 % SC,BARIUM SULFATE,Liqui-Coat Hd - Sus Orl , 210 % SC,ORAL SUSP
8604,2195666,CASCARA SAGRADA 320 MG CA,CASCARA SAGRADA,Cascara Sagrada Ecorce - Cap, 320 MG CA,CAPSULE
8605,2195690,SENNA  PW,SENNA  PW,Sene Indien Feuilles Entieres - Tea,,TEA (EA)
8606,2195747,TIO2/OXYBENZONE/OCTINOXATE 2-2-4.8% SU,TIO2/OXYBENZONE/OCTINOXATE,Fluide Multi-Confort Super Hydratant Spf15, 2-2-4.8% SU,EMULSION
8607,2196190,BARIUM SULFATE 60%(W/V) SC,BARIUM SULFATE,Liquid Barosperse- Sus Orl Rt , 60%(W/V) SC,ORAL SUSP
8608,2196204,BARIUM SULFATE 70 % KP,BARIUM SULFATE,Intropaste - Pst Orl, 70 % KP,PASTE (G)
8609,2196603,GINGER  SL,GINGER  SL,Ginger Liquid (S#229),,LIQUID
8610,2196875,POTASSIUM SULFATE  SL,POTASSIUM SULFATE  SL,Potassium Sulfate Liquid (S#117),,LIQUID
8611,2196883,POTASSIUM CHLORIDE  SL,POTASSIUM CHLORIDE  SL,Potassium Chloride Liquid (S#116),,LIQUID
8612,2196891,SODIUM SULFATE  SL,SODIUM SULFATE  SL,Sodium Sulfate Liquid (S#115),,LIQUID
8613,2196905,CALCIUM SULFATE  SL,CALCIUM SULFATE  SL,Calcium Sulfate Liquid (S#114),,LIQUID
8614,2197197,MULTIVIT-MINERALS/FOLIC ACID  TA,MULTIVIT-MINERALS/FOLIC ACID  TA,Gnc Women'S Formula - Tab,,TABLET
8615,2198360,GUAIFENESIN/CODEINE PHOS  ST,GUAIFENESIN/CODEINE PHOS  ST,Calmylin Ace Exp Syrup,,SYRUP
8616,2198711,INOSI/CAL GLUCONATE/MAG/VIT D2  SL,INOSI/CAL GLUCONATE/MAG/VIT D2  SL,Calcium Magnesium Plus Vitamin D Liquid,,LIQUID
8617,2198940,PASSION FLOWER/VALERIAN  SO,PASSION FLOWER/VALERIAN  SO,Sedacalm Liquid,,DROPS
8618,2198959,PASSION FLOWER/VALERIAN 150-180MG CA,PASSION FLOWER/VALERIAN,Sedacalm Capsule, 150-180MG CA,CAPSULE
8619,2198991,ZINC OXIDE/OCTINOXATE 20-7% OA,ZINC OXIDE/OCTINOXATE,Rv Paque - Ont, 20-7% OA,OINT. (G)
8620,2199106,OCTINOXATE 2 % SL,OCTINOXATE,Huile Solaire - Liq Top, 2 % SL,LIQUID
8621,2199114,OCTINOXATE 4 % SU,OCTINOXATE,Emulsion Bronzante - Eml Top, 4 % SU,EMULSION
8622,2199270,TETRABENAZINE 25 MG TA,TETRABENAZINE,Nitoman, 25 MG TA,TABLET
8623,2199319,ISOPROPYL ALCOHOL 70 % SK,ISOPROPYL ALCOHOL,Manorapid, 70 % SK,LOTION
8624,2200104,LIPASE/PROTEASE/AMYLASE 10000-730 CE,LIPASE/PROTEASE/AMYLASE,Creon Minimicrospheres, 10000-730 CE,CAPSULE DR
8625,2200171,DEVIL'S CLAW/WILLOW 100-150 MG TA,DEVIL'S CLAW/WILLOW,Formula D/W Combination-Caplet, 100-150 MG TA,TABLET
8626,2200198,BETA-CAROTENE/ASCORBIC ACID/ZN  ST,BETA-CAROTENE/ASCORBIC ACID/ZN  ST,Kama Caze Syrup,,SYRUP
8627,2200260,AMYLASE/BETAIN/BROMELAI/PAPAIN  TA,AMYLASE/BETAIN/BROMELAI/PAPAIN  TA,Digestive Enzyme - Tab,,TABLET
8628,2200295,VITAMIN B COMPLEX/FOLIC ACID 0.6 MG TA,VITAMIN B COMPLEX/FOLIC ACID,Vitamin B Complex, 0.6 MG TA,TABLET
8629,2200325,ASCORBIC ACID 1 G PA,ASCORBIC ACID,Gnc Crystals Vitamin C - Pwr, 1 G PA,POWDER
8630,2200503,ARNICA 8 % OA,ARNICA,Arnica Ointment, 8 % OA,OINT. (G)
8631,2200686,BENZOCAINE 20 % OA,BENZOCAINE,Boil Ease Pain Relieving Ointment, 20 % OA,OINT. (G)
8632,2200864,CIPROFLOXACIN HCL 0.3 % OA,CIPROFLOXACIN HCL,Ciloxan, 0.3 % OA,OINT. (G)
8633,2201011,ALENDRONATE SODIUM 10 MG TA,ALENDRONATE SODIUM,Fosamax, 10 MG TA,TABLET
8634,2201038,ALENDRONATE SODIUM 40 MG TA,ALENDRONATE SODIUM,Fosamax, 40 MG TA,TABLET
8635,2201496,ECHINACEA ANGUSTIFOLIA  SO,ECHINACEA ANGUSTIFOLIA  SO,Echineacea Angustifolia Liquid (S#191),,DROPS
8636,2201720,GUAIFENESIN/DEXTROMETHORPHAN 100-10MG/5 ST,GUAIFENESIN/DEXTROMETHORPHAN,Syrup Dm-E, 100-10MG/5 ST,SYRUP
8637,2201887,METHYL SALICYLATE/MENTHOL 10 %-1.25% KA,METHYL SALICYLATE/MENTHOL,Analgesic Balm - Crm Top, 10 %-1.25% KA,CREAM (G)
8638,2201917,MAGNESIUM CITRATE 100 MG CA,MAGNESIUM CITRATE,Magnesium Citrate - Cap, 100 MG CA,CAPSULE
8639,2201968,MAGNESIUM SULFATE/BILE EXTRACT  SL,MAGNESIUM SULFATE/BILE EXTRACT  SL,Formule,,LIQUID
8640,2202085,THYME/ANISEED/COWSLIP  SL,THYME/ANISEED/COWSLIP  SL,Pecto - Thymin L - Liq,,LIQUID
8641,2202433,IODINE 0.15 MG CA,IODINE,Nature'S Fingerprint Kelp Capsules, 0.15 MG CA,CAPSULE
8642,2202441,OXYCODONE HCL 10 MG TM,OXYCODONE HCL,Oxycontin, 10 MG TM,TAB ER 12H
8643,2202468,OXYCODONE HCL 20 MG TM,OXYCODONE HCL,Oxycontin, 20 MG TM,TAB ER 12H
8644,2202476,OXYCODONE HCL 40 MG TM,OXYCODONE HCL,Oxycontin, 40 MG TM,TAB ER 12H
8645,2202484,OXYCODONE HCL 80 MG TM,OXYCODONE HCL,Oxycontin, 80 MG TM,TAB ER 12H
8646,2202581,ANTI-INHIBITOR COAGULANT COMP. 1200 UNIT HS,ANTI-INHIBITOR COAGULANT COMP.,Feiba Nf, 1200 UNIT HS,VIAL
8647,2202603,IOTROLAN 240 MG/ML HV,IOTROLAN,Osmovist , 240 MG/ML HV,VIAL
8648,2202611,IOTROLAN 300 MG/ML HV,IOTROLAN,Osmovist , 300 MG/ML HV,VIAL
8649,2202700,XYLITOL 827MG TG,XYLITOL,Xylifresh, 827MG TG,GUM
8650,2203324,LIPASE/PROTEASE/AMYLASE 4.5-25-20K CE,LIPASE/PROTEASE/AMYLASE,Ultrase, 4.5-25-20K CE,CAPSULE DR
8651,2203383,AMYLASE/LIPA/PROTE/PAP/OX BILE 3.5-1.6-5K TE,AMYLASE/LIPA/PROTE/PAP/OX BILE,Enzyme Digestive Aid Tablets, 3.5-1.6-5K TE,TABLET DR
8652,2203391,PROTEASE/LACT/BETAINE/PAP/PECT 40-8-275MG TA,PROTEASE/LACT/BETAINE/PAP/PECT,"Beta-Gest Betaine Hcl,Lact.Prot.Papain+Pecti", 40-8-275MG TA,TABLET
8653,2203405,INOSIT/CHOLINE/BETAINE/B6/B12 50-50-50MG TA,INOSIT/CHOLINE/BETAINE/B6/B12,Lipotropic Adju.Lipot.Supp.B-Vits+Betain.Hcl, 50-50-50MG TA,TABLET
8654,2203499,MAGNESIUM SULFATE/D5W 20G/1000ML HZ,MAGNESIUM SULFATE/D5W,Magnesium Sulfate In, 20G/1000ML HZ,PLAST. BAG
8655,2203510,HOMEOPATHIC DRUGS  KA,HOMEOPATHIC DRUGS  KA,Rescue Cream,,CREAM (G)
8656,2204401,ESTRADIOL 37.5MCG/24 PQ,ESTRADIOL,Vivelle, 37.5MCG/24 PQ,PATCH TDSW
8657,2204436,ESTRADIOL 75MCG/24HR PQ,ESTRADIOL,Vivelle, 75MCG/24HR PQ,PATCH TDSW
8658,2204592,ALPHA-1-PROTEINASE INHIBITOR 500 MG HS,ALPHA-1-PROTEINASE INHIBITOR,Prolastin, 500 MG HS,VIAL
8659,2204967,TEA TREE OIL 5 % OA,TEA TREE OIL,Tea Tree Ointment -, 5 % OA,OINT. (G)
8660,2205173,LECITHIN 400 MG CA,LECITHIN,Super Concentrated Lecithin, 400 MG CA,CAPSULE
8661,2205203,METHYL SALICYLATE/LEVOMENTHOL 8.32-15% EJ,METHYL SALICYLATE/LEVOMENTHOL,Chinese Plaster For Bruise And Analgesic, 8.32-15% EJ,PLASTER
8662,2205246,UBIDECARENONE 100 MG TA,UBIDECARENONE,Coenzyme Q10 Tablets, 100 MG TA,TABLET
8663,2205254,UBIDECARENONE 50 MG TA,UBIDECARENONE,Coenzyme Q10 Tablets, 50 MG TA,TABLET
8664,2205416,ACTIVATED CHARCOAL 208 MG/ML SC,ACTIVATED CHARCOAL,Char-Flo Aqueous Base - Sus Orl, 208 MG/ML SC,ORAL SUSP
8665,2205424,CHARCOAL/SORBITOL SOLUTION 208 MG/ML SC,CHARCOAL/SORBITOL SOLUTION,Char-Flo With Sorbitol - Sus, 208 MG/ML SC,ORAL SUSP
8666,2205467,HOMEOPATHIC DRUGS  SQ,HOMEOPATHIC DRUGS  SQ,A.N. Oil Liquid,,OIL
8667,2205874,ME-SALICYLATE/MENTH/CAMPH/BORN  EJ,ME-SALICYLATE/MENTH/CAMPH/BORN  EJ,Genuine Emeishan Brand Plaster,,PLASTER
8668,2205963,IRON DEXTRAN COMPLEX 50 MG/ML HV,IRON DEXTRAN COMPLEX,Dexiron, 50 MG/ML HV,VIAL
8669,2205971,ZOLPIDEM TARTRATE 5 MG TA,ZOLPIDEM TARTRATE,Ivadal, 5 MG TA,TABLET
8670,2205998,ZOLPIDEM TARTRATE 10 MG TA,ZOLPIDEM TARTRATE,Ivadal, 10 MG TA,TABLET
8671,2206013,FACTOR IX 240 UNIT HS,FACTOR IX,Immunine Vh, 240 UNIT HS,VIAL
8672,2206021,FACTOR IX 720 UNIT HS,FACTOR IX,Immunine Vh, 720 UNIT HS,VIAL
8673,2206048,FACTOR IX 1440 UNIT HS,FACTOR IX,Immunine Vh, 1440 UNIT HS,VIAL
8674,2206072,EPOETIN ALFA 20000/ML HV,EPOETIN ALFA,Eprex Sterile Solution, 20000/ML HV,VIAL
8675,2206196,DEXTROMETHORPHAN HBR 15 MG TL,DEXTROMETHORPHAN HBR,Sucrets Cough Control, 15 MG TL,LOZENGE
8676,2207966,VALERIAN ROOT 500 MG CA,VALERIAN ROOT,Nature'S Fingerprint Valerian Root Capsules, 500 MG CA,CAPSULE
8677,2207974,BETA-CAROTENE 15 MG CA,BETA-CAROTENE,Beta-Carotene, 15 MG CA,CAPSULE
8678,2208008,CAL PHOS/ASCORBATE CALCIUM 110-500MG TA,CAL PHOS/ASCORBATE CALCIUM,Ester-C Vitamin C And Calcium Tablets, 110-500MG TA,TABLET
8679,2208032,CA CARB/MAG OX/VIT D3/ZINC GLU 300MG-135 TA,CA CARB/MAG OX/VIT D3/ZINC GLU,"Calcium, Magnesium With Vitamin D And Zinc", 300MG-135 TA,TABLET
8680,2208148,MEPERIDINE HCL 10 MG/ML HV,MEPERIDINE HCL,Pethidine Injection B.P., 10 MG/ML HV,VIAL
8681,2208156,ACETYLSALICYLIC ACID 80 MG TE,ACETYLSALICYLIC ACID,Coated Aspirin - Ect, 80 MG TE,TABLET DR
8682,2208261,"MAGNESIUM, ALUMINUM HYDROXIDE 200-200 MG TA","MAGNESIUM, ALUMINUM HYDROXIDE",Maalox Tablets, 200-200 MG TA,TABLET
8683,2208318,OXYBENZONE/OCTINOXATE SPF 15 SK,OXYBENZONE/OCTINOXATE SPF,Coppertone Oil Free Lotion Spf, 15 SK,LOTION
8684,2208482,ECHINACEA ANGUSTIFOLIA ROOT 500 MG CA,ECHINACEA ANGUSTIFOLIA ROOT,Nature'S Fingerprint Echinacea Root Capsules, 500 MG CA,CAPSULE
8685,2208504,VITAMIN E/VITAMIN E MIXED 400-67 CA,VITAMIN E/VITAMIN E MIXED,Natural Source Mixed Tocopherols E-400 - Cap, 400-67 CA,CAPSULE
8686,2208601,PNV/MINERAL HVP CHELATE <27-<0.5MG TA,PNV/MINERAL HVP CHELATE <27-<0.5MG TA,Prenatal Plus Tablets,,TABLET
8687,2208660,AMINO AC/IOD/MANG/CR/SE/MOLYBD  TA,AMINO AC/IOD/MANG/CR/SE/MOLYBD  TA,Sea-Sel,,TABLET
8688,2208695,"PNV/IRON FUM,GLUC/AAS/FOLIC AC <27-<0.5MG TA","PNV/IRON FUM,GLUC/AAS/FOLIC AC <27-<0.5MG TA",Ultimate Prenatal Tablets,,TABLET
8689,2208873,CALCIUM CIT/MAGNESIUM OX/D3/ZN 150MG-75MG CA,CALCIUM CIT/MAGNESIUM OX/D3/ZN,Cal-Mag Citrate With Zinc And Vitamin D Cap, 150MG-75MG CA,CAPSULE
8690,2208881,CALCIUM CIT/MAGNESIUM OX/D3/ZN 150 MG-100 CA,CALCIUM CIT/MAGNESIUM OX/D3/ZN,Cal-Mag Citrate With Zinc And Vitamin D Caps, 150 MG-100 CA,CAPSULE
8691,2209071,DIPIVEFRIN HCL/LEVOBUNOLOL HCL 0.1 %-0.5% SO,DIPIVEFRIN HCL/LEVOBUNOLOL HCL,Probeta - Liq Oph, 0.1 %-0.5% SO,DROPS
8692,2209101,CARBAMIDE PEROXIDE 20 MG TG,CARBAMIDE PEROXIDE,V-6, 20 MG TG,GUM
8693,2209160,SOD FLUORIDE/CETYLPRID/TRICLO  SM,SOD FLUORIDE/CETYLPRID/TRICLO  SM,Oral Plan Antibacterial Mouthrinse With Fluoride,,MOUTHWASH
8694,2209179,TITANIUM DIOXIDE 4 % SK,TITANIUM DIOXIDE,Body Pruf All Season Sun Protection Lot, 4 % SK,LOTION
8695,2209497,CALCIUM CARBONATE/VITAMIN D3 600 MG-200 CA,CALCIUM CARBONATE/VITAMIN D3,Soft Gel Calcium, 600 MG-200 CA,CAPSULE
8696,2209543,UBIDECARENONE/E AC SUCC 5MG-50 CA,UBIDECARENONE/E AC SUCC,Circuform Formula Vitamin E And Co Q10 Cap, 5MG-50 CA,CAPSULE
8697,2209594,PHENYLEPHRINE HCL/WITCH HAZEL 0.25%-50% JV,PHENYLEPHRINE HCL/WITCH HAZEL,Preparation H-Pe Gel, 0.25%-50% JV,GEL W/APPL
8698,2210096,HEMODIALYSIS SOLUTION NO.40 1.25-0.5/L SA,HEMODIALYSIS SOLUTION NO.40,Acid Concentrate, 1.25-0.5/L SA,SOLUTION
8699,2210134,HEMODIALYSIS SOLUTION NO.49 2.5-.5MMOL SA,HEMODIALYSIS SOLUTION NO.49,Acid Concentrate, 2.5-.5MMOL SA,SOLUTION
8700,2210401,DOBUTAMINE HCL 250MG/20ML HV,DOBUTAMINE HCL,Dobutamine Injection Usp, 250MG/20ML HV,VIAL
8701,2210436,FACTOR IX COMPLEX HUMAN 300 UNIT HS,FACTOR IX COMPLEX HUMAN,Alphanine Sd, 300 UNIT HS,VIAL
8702,2210444,FACTOR IX COMPLEX HUMAN 600 UNIT HS,FACTOR IX COMPLEX HUMAN,Alphanine Sd, 600 UNIT HS,VIAL
8703,2210452,FACTOR IX COMPLEX HUMAN 1200 UNIT HS,FACTOR IX COMPLEX HUMAN,Alphanine Sd, 1200 UNIT HS,VIAL
8704,2210460,FACTOR IX COMPLEX HUMAN 1800 UNIT HS,FACTOR IX COMPLEX HUMAN,Alphanine Sd, 1800 UNIT HS,VIAL
8705,2210754,FLUORIDE (SODIUM) 1.1 % KA,FLUORIDE (SODIUM),Prevident, 1.1 % KA,CREAM (G)
8706,2210800,MENTHOL 1.25 % KA,MENTHOL,Sooth X Creme -, 1.25 % KA,CREAM (G)
8707,2210835,HEMODIALYSIS SOLUTION NO.22 3-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.22,Acid Concentrate, 3-1.25MMOL SA,SOLUTION
8708,2210851,IRON/B12/FA/B6/THIAMINE/COPPER 32-0.55MG TA,IRON/B12/FA/B6/THIAMINE/COPPER,Iron With Copper Plus Vitamins - Tab, 32-0.55MG TA,TABLET
8709,2211009,MEASLES AND RUBELLA LIVE VACC  HS,MEASLES AND RUBELLA LIVE VACC  HS,Eolarix Vial,,VIAL
8710,2211696,CALCIUM CIT/MAGNESIUM CIT/D3 300MG-100 TA,CALCIUM CIT/MAGNESIUM CIT/D3,Calcium And Magnesium, 300MG-100 TA,TABLET
8711,2212021,AZITHROMYCIN 250 MG TA,AZITHROMYCIN,Zithromax, 250 MG TA,TABLET
8712,2212633,MINERALS/MINERAL HVP CHELATE  TA,MINERALS/MINERAL HVP CHELATE  TA,Chelated Multi-Mineral Tablets,,TABLET
8713,2212676,FERROUS FUMARATE/VIT C/VIT E 35-100-30 TA,FERROUS FUMARATE/VIT C/VIT E,Iron With Vitamins C And E  -  Tab, 35-100-30 TA,TABLET
8714,2212714,SELENIUM HVP CHELATE 100 MCG TA,SELENIUM HVP CHELATE,Selenium, 100 MCG TA,TABLET
8715,2212722,CALCIUM CARBONATE/MAGNESIUM OX 333.3-166 TA,CALCIUM CARBONATE/MAGNESIUM OX,Calcium And Magnesium Tablets, 333.3-166 TA,TABLET
8716,2212889,TOCOPHERSOLAN (VITAMIN E TPGS) 77 UNIT/ML SL,TOCOPHERSOLAN (VITAMIN E TPGS),Aquasol E Tpgs Liquid, 77 UNIT/ML SL,LIQUID
8717,2212897,METHOCARBAMOL/ASA 400-500 MG TA,METHOCARBAMOL/ASA,Extra Strength Aspirin Backache, 400-500 MG TA,TABLET
8718,2213044,PILOCARPINE NITRATE 2 % SO,PILOCARPINE NITRATE,Pilocarpine Hydrochloride, 2 % SO,DROPS
8719,2213311,TRICLOSAN 0.1 % SK,TRICLOSAN,Bio-Perle - Lot Top, 0.1 % SK,LOTION
8720,2213370,NITROGLYCERIN 0.3 MG/HR PV,NITROGLYCERIN,Nitro-Dur 0.3  -  , 0.3 MG/HR PV,PATCH TD24
8721,2213494,RANITIDINE HCL 150 MG TF,RANITIDINE HCL,Zanteff, 150 MG TF,TABLET EFF
8722,2213508,RANITIDINE HCL 300 MG TF,RANITIDINE HCL,Zanteff, 300 MG TF,TABLET EFF
8723,2214261,SALMETEROL XINAFOATE 50 MCG GK,SALMETEROL XINAFOATE,Serevent Diskhaler Disk (50mcg/Dose), 50 MCG GK,BLST W/DEV
8724,2214466,VIT A/C/FISH LIV OIL/BIOFL/CAY 3333.3-500 TA,VIT A/C/FISH LIV OIL/BIOFL/CAY,C Plus A With Non-Medicinal Cayenne - Tab, 3333.3-500 TA,TABLET
8725,2214474,VIT A PALM/VIT C/PYRIDOXINE/ZN 10000-550 TA,VIT A PALM/VIT C/PYRIDOXINE/ZN,E.V.C. Vitamin + Mineral Supplement, 10000-550 TA,TABLET
8726,2214792,EUCALYP/GLYCERIN/ALOE/PROP GLY 3-4.36% AU,EUCALYP/GLYCERIN/ALOE/PROP GLY,Rhinedrine Moisturizing Nasal Mist -Liq Nas, 3-4.36% AU,SPRAY
8727,2215071,"PERTUSSIS VACCINE,ADSORBED 300/0.5ML HV","PERTUSSIS VACCINE,ADSORBED",Acel-P  -  Sus Im, 300/0.5ML HV,VIAL
8728,2215128,"TETANUS,DIPHTHERIA TOXOID PED 5-12.5 LF HV","TETANUS,DIPHTHERIA TOXOID PED",Diphtheria/Tetanus Tox-Ped, 5-12.5 LF HV,VIAL
8729,2215136,SOMATROPIN 10 UNIT HS,SOMATROPIN,Saizen, 10 UNIT HS,VIAL
8730,2215144,"ANTIHEMOPHILIC FACTOR, HUMAN 350 (+/-) HS","ANTIHEMOPHILIC FACTOR, HUMAN",Monoclate-P  - , 350 (+/-) HS,VIAL
8731,2215152,"ANTIHEMOPHILIC FACTOR, HUMAN 700 (+/-) HS","ANTIHEMOPHILIC FACTOR, HUMAN",Monoclate-P  - , 700 (+/-) HS,VIAL
8732,2215179,ALPROSTADIL 10 MCG HS,ALPROSTADIL,Caverject Sterile Powder - Pws, 10 MCG HS,VIAL
8733,2215187,ALPROSTADIL 20 MCG HS,ALPROSTADIL,Caverject Sterile Powder - Pws, 20 MCG HS,VIAL
8734,2215306,DM/PSEUDOEPHED/ACETAMINOPHEN 10-30-250 CA,DM/PSEUDOEPHED/ACETAMINOPHEN,Dayquil Liquicaps  -  Cap, 10-30-250 CA,CAPSULE
8735,2215314,DEXTROMETHORPHAN/PPA/BR-PHENIR 20-25-4 MG CA,DEXTROMETHORPHAN/PPA/BR-PHENIR,Dimetapp Cough + Cold Liqui-Gels  -  Cap, 20-25-4 MG CA,CAPSULE
8736,2215403,PHENIRAMINE/P-EPH/ACETAMINOPHN 20-10-650 PP,PHENIRAMINE/P-EPH/ACETAMINOPHN,Neocitran Extra Strength Cold + Sinus Night, 20-10-650 PP,PACKET
8737,2215489,CHROMIUM AMINO ACID CHELATE 100 MCG TA,CHROMIUM AMINO ACID CHELATE,Chromatone  -  Tab, 100 MCG TA,TABLET
8738,2215675,"MEASLES VACCINE,LIVE,ATTENUATD 1000 TCID HS","MEASLES VACCINE,LIVE,ATTENUATD","Measles Virus Vaccine, Live, Attenuated (Dried)", 1000 TCID HS,VIAL
8739,2215721,"WATER FOR INJ.,BACTERIOSTATIC  HQ","WATER FOR INJ.,BACTERIOSTATIC  HQ",Bacteriostatic Water For Injection Usp-Pre-Filled Syringe,,SYRINGE
8740,2215748,ALPROSTADIL 10 MCG YK,ALPROSTADIL,Caverject Sterile Powder - Kit, 10 MCG YK,KIT
8741,2215756,ALPROSTADIL 20 MCG YK,ALPROSTADIL,Caverject Sterile Powder, 20 MCG YK,KIT
8742,2215810,C/ZN HVP CHELT/MN/CR/SE/MIN HV 250 MG CA,C/ZN HVP CHELT/MN/CR/SE/MIN HV,Amd, 250 MG CA,CAPSULE
8743,2215845,PHENYLEPH/SHARK LIV.OIL/MO/PET  OA,PHENYLEPH/SHARK LIV.OIL/MO/PET  OA,Hemorrhoidal Ointment,,OINT. (G)
8744,2215861,PSEUDOEPHED/ACETAMINOPH/DIPHEN 60-650-50 TA,PSEUDOEPHED/ACETAMINOPH/DIPHEN,"Contac-C Ext.Stren.Night Time Cough,Cold+Flu", 60-650-50 TA,TABLET
8745,2215985,SODIUM FLUORIDE/PHOSPHORIC AC 2.7-1% SL,SODIUM FLUORIDE/PHOSPHORIC AC,Pcxx Acidulated Phosph. Fluoride In Office Rinse, 2.7-1% SL,LIQUID
8746,2216078,STAVUDINE 5 MG CA,STAVUDINE,Zerit, 5 MG CA,CAPSULE
8747,2216086,STAVUDINE 15 MG CA,STAVUDINE,Zerit - Cap, 15 MG CA,CAPSULE
8748,2216094,STAVUDINE 20 MG CA,STAVUDINE,Zerit - Cap, 20 MG CA,CAPSULE
8749,2216108,STAVUDINE 30 MG CA,STAVUDINE,Zerit - Cap, 30 MG CA,CAPSULE
8750,2216116,STAVUDINE 40 MG CA,STAVUDINE,Zerit - Cap, 40 MG CA,CAPSULE
8751,2216167,ZOPICLONE 5 MG TA,ZOPICLONE,Imovane, 5 MG TA,TABLET
8752,2216175,FAT EMULSIONS 30 % SU,FAT EMULSIONS,Intralipid, 30 % SU,EMULSION
8753,2216191,SOMATROPIN 10 MG HS,SOMATROPIN,Nutropin - Kit  Pws(10mg) + Liq(10ml) Im Sc, 10 MG HS,VIAL
8754,2216205,DORZOLAMIDE HCL 2 % SO,DORZOLAMIDE HCL,Trusopt, 2 % SO,DROPS
8755,2216345,PILOCARPINE HCL 5 MG TA,PILOCARPINE HCL,Salagen, 5 MG TA,TABLET
8756,2216442,CELLULASE/AMYLAS/LIP/PROT/LACT  CA,CELLULASE/AMYLAS/LIP/PROT/LACT  CA,Cell Tech Enzymes - Cap,,CAPSULE
8757,2216965,SAQUINAVIR MESYLATE 200 MG CA,SAQUINAVIR MESYLATE,Invirase - Cap, 200 MG CA,CAPSULE
8758,2216973,ABCIXIMAB 10 MG/5 ML HV,ABCIXIMAB,Reopro, 10 MG/5 ML HV,VIAL
8759,2217023,"INTERFERON ALFA-2A,RECOMB. 4.5MM/ML HV","INTERFERON ALFA-2A,RECOMB.",Roferon-A Soln-Liq Im Sc, 4.5MM/ML HV,VIAL
8760,2217058,"INTERFERON ALFA-2A,RECOMB. 9MMUNIT/ML HV","INTERFERON ALFA-2A,RECOMB.",Roferon-A Soln-Liq Im Sc, 9MMUNIT/ML HV,VIAL
8761,2217082,MITE-DERMATOPHAGOIDES FARINAE 10000/ML HV,MITE-DERMATOPHAGOIDES FARINAE,"Allergenic Extract, Standardardized Mite, D. Farinae", 10000/ML HV,VIAL
8762,2217104,"MITE-D.PTERONYSSINUS, STD 10000/ML HV","MITE-D.PTERONYSSINUS, STD","Allergenic Extract, Standardized Mite, D.Pteronyssinus", 10000/ML HV,VIAL
8763,2217236,HEMODIALYS SOLN 57 WITHOUT DEX 1-1.25MMOL SA,HEMODIALYS SOLN ,Acid Concentrate D12292, 57 WITHOUT DEX 1-1.25MMOL SA,SOLUTION
8764,2217244,HEMODIALYSIS SOLUTION NO.33 2-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.33,Acid Concentrate D12236, 2-1.25MMOL SA,SOLUTION
8765,2217252,HEMODIALYSIS SOLUTION NO.35 2-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.35,Acid Concentrate D12286, 2-1.25MMOL SA,SOLUTION
8766,2217260,HEMODIALYSIS SOLUTION NO.39 1.5-1.25/L SA,HEMODIALYSIS SOLUTION NO.39,Acid Concentrate D12299, 1.5-1.25/L SA,SOLUTION
8767,2217279,HEMODIALYSIS SOLUTION NO.36 2-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.36,Acid Concentrate D12291, 2-1.25MMOL SA,SOLUTION
8768,2217341,HYDROMORPHONE HCL 10 MG/ML HH,HYDROMORPHONE HCL,Pms-Hydromorphone, 10 MG/ML HH,AMPUL
8769,2217422,ATOVAQUONE 750 MG/5ML SC,ATOVAQUONE,Mepron, 750 MG/5ML SC,ORAL SUSP
8770,2217538,LISINOPRIL 40 MG TA,LISINOPRIL,Apo-Lisinopril Tablet, 40 MG TA,TABLET
8771,2217554,HEMODIALYSIS SOLUTION NO.28 3-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.28,Acid Concentrate D12293, 3-1.25MMOL SA,SOLUTION
8772,2217597,HEMODIALYSIS SOLUTION NO.43 1-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.43,Acid Concentrate D12300, 1-1.25MMOL SA,SOLUTION
